query_id,layer,target_prob,target_rank,knowledge_present,ground_truth,suppression_pattern
hp_47,14,1.1324882507324219e-06,26420,False,phoenix song,none
hp_47,15,1.0132789611816406e-06,26612,False,phoenix song,none
hp_47,16,5.543231964111328e-06,16525,False,phoenix song,none
hp_47,17,1.245737075805664e-05,9278,False,phoenix song,none
hp_47,18,1.609325408935547e-05,8023,False,phoenix song,none
hp_47,19,3.927946090698242e-05,3935,False,phoenix song,none
hp_47,20,6.020069122314453e-05,2514,False,phoenix song,none
hp_47,21,5.346536636352539e-05,2643,False,phoenix song,none
hp_47,22,7.796287536621094e-05,1859,False,phoenix song,none
hp_47,23,8.219480514526367e-05,1876,False,phoenix song,none
hp_47,24,0.00010418891906738281,1460,False,phoenix song,none
hp_47,25,0.00019097328186035156,706,False,phoenix song,none
hp_47,26,0.0,1270,False,phoenix song,none
hp_47,27,1.1920928955078125e-07,530,False,phoenix song,none
hp_47,28,1.4901161193847656e-06,708,False,phoenix song,none
hp_47,29,7.68899917602539e-06,428,False,phoenix song,none
hp_47,30,8.64267349243164e-06,256,False,phoenix song,none
hp_47,31,4.112720489501953e-06,103,False,phoenix song,none
hp_47,32,0.0,11364,False,phoenix song,none
hp_48,0,4.64320182800293e-05,2698,False,Cup was a Portkey,none
hp_48,1,1.919269561767578e-05,5187,False,Cup was a Portkey,none
hp_48,2,0.00021350383758544922,449,False,Cup was a Portkey,none
hp_48,3,0.00011420249938964844,1392,False,Cup was a Portkey,none
hp_48,4,0.0001049041748046875,1556,False,Cup was a Portkey,none
hp_48,5,2.7060508728027344e-05,6098,False,Cup was a Portkey,none
hp_48,6,1.7404556274414062e-05,8573,False,Cup was a Portkey,none
hp_48,7,2.2292137145996094e-05,6923,False,Cup was a Portkey,none
hp_48,8,4.488229751586914e-05,4155,False,Cup was a Portkey,none
hp_48,9,1.4483928680419922e-05,9880,False,Cup was a Portkey,none
hp_48,10,9.834766387939453e-06,12776,False,Cup was a Portkey,none
hp_48,11,5.900859832763672e-05,3137,False,Cup was a Portkey,none
hp_48,12,2.9087066650390625e-05,5214,False,Cup was a Portkey,none
hp_48,13,1.9073486328125e-06,23654,False,Cup was a Portkey,none
hp_48,14,5.960464477539062e-07,28442,False,Cup was a Portkey,none
hp_48,15,1.3709068298339844e-06,24171,False,Cup was a Portkey,none
hp_48,16,8.344650268554688e-06,13205,False,Cup was a Portkey,none
hp_48,17,4.231929779052734e-06,14541,False,Cup was a Portkey,none
hp_48,18,1.5854835510253906e-05,7025,False,Cup was a Portkey,none
hp_48,19,0.00013387203216552734,1173,False,Cup was a Portkey,none
hp_48,20,3.254413604736328e-05,5058,False,Cup was a Portkey,none
hp_48,21,1.1682510375976562e-05,8501,False,Cup was a Portkey,none
hp_48,22,1.3172626495361328e-05,7553,False,Cup was a Portkey,none
hp_48,23,1.1146068572998047e-05,9695,False,Cup was a Portkey,none
hp_48,24,1.2993812561035156e-05,8515,False,Cup was a Portkey,none
hp_48,25,6.079673767089844e-06,14566,False,Cup was a Portkey,none
hp_48,26,5.960464477539062e-07,18038,False,Cup was a Portkey,none
hp_48,27,1.5497207641601562e-06,19072,False,Cup was a Portkey,none
hp_48,28,3.5762786865234375e-06,13897,False,Cup was a Portkey,none
hp_48,29,8.881092071533203e-06,6864,False,Cup was a Portkey,none
hp_48,30,6.377696990966797e-06,8185,False,Cup was a Portkey,none
hp_48,31,0.0,7922,False,Cup was a Portkey,none
hp_48,32,2.9206275939941406e-06,1203,False,Cup was a Portkey,none
hp_49,0,2.980232238769531e-07,28383,False,the truth,none
hp_49,1,5.346536636352539e-05,1476,False,the truth,none
hp_49,2,5.179643630981445e-05,2441,False,the truth,none
hp_49,3,4.172325134277344e-05,3826,False,the truth,none
hp_49,4,1.9252300262451172e-05,7522,False,the truth,none
hp_49,5,2.2232532501220703e-05,7002,False,the truth,none
hp_49,6,8.45789909362793e-05,1900,False,the truth,none
hp_49,7,0.0002887248992919922,489,False,the truth,none
hp_49,8,9.042024612426758e-05,2027,False,the truth,none
hp_49,9,6.431341171264648e-05,2837,False,the truth,none
hp_49,10,0.0002887248992919922,491,False,the truth,none
hp_49,11,0.0001366138458251953,1190,False,the truth,none
hp_49,12,6.604194641113281e-05,2765,False,the truth,none
hp_49,13,4.0650367736816406e-05,4525,False,the truth,none
hp_49,14,4.100799560546875e-05,4402,False,the truth,none
hp_49,15,1.8835067749023438e-05,7868,False,the truth,none
hp_49,16,1.3530254364013672e-05,10777,False,the truth,none
hp_49,17,3.874301910400391e-06,19267,False,the truth,none
hp_49,18,4.0531158447265625e-06,18398,False,the truth,none
hp_49,19,2.7418136596679688e-06,21314,False,the truth,none
hp_49,20,4.827976226806641e-06,14251,False,the truth,none
hp_49,21,2.205371856689453e-06,18023,False,the truth,none
hp_49,22,3.993511199951172e-06,14743,False,the truth,none
hp_49,23,3.159046173095703e-06,17551,False,the truth,none
hp_49,24,4.231929779052734e-06,15198,False,the truth,none
hp_49,25,2.5033950805664062e-06,20132,False,the truth,none
hp_49,26,1.6093254089355469e-06,20877,False,the truth,none
hp_49,27,3.635883331298828e-06,15228,False,the truth,none
hp_49,28,6.973743438720703e-06,10528,False,the truth,none
hp_49,29,2.205371856689453e-05,3372,False,the truth,none
hp_49,30,8.082389831542969e-05,547,False,the truth,none
hp_49,31,7.468461990356445e-05,43,False,the truth,none
hp_49,32,1.1324882507324219e-06,482,False,the truth,none
hp_50,0,5.960464477539063e-08,31086,False,Mudblood,none
hp_50,1,1.0907649993896484e-05,10037,False,Mudblood,none
hp_50,2,3.6954879760742188e-06,18698,False,Mudblood,none
hp_50,3,4.827976226806641e-06,17644,False,Mudblood,none
hp_50,4,3.337860107421875e-06,20468,False,Mudblood,none
hp_50,5,3.3020973205566406e-05,5075,False,Mudblood,none
hp_50,6,3.719329833984375e-05,4601,False,Mudblood,none
hp_50,7,2.658367156982422e-05,5737,False,Mudblood,none
hp_50,8,1.52587890625e-05,9285,False,Mudblood,none
hp_50,9,5.7220458984375e-06,16523,False,Mudblood,none
hp_50,10,2.1457672119140625e-05,7387,False,Mudblood,none
hp_50,11,1.0371208190917969e-05,11983,False,Mudblood,none
hp_50,12,6.854534149169922e-06,14458,False,Mudblood,none
hp_50,13,2.9206275939941406e-06,21537,False,Mudblood,none
hp_50,14,1.7881393432617188e-06,24307,False,Mudblood,none
hp_50,15,5.543231964111328e-06,16012,False,Mudblood,none
hp_50,16,4.708766937255859e-06,17728,False,Mudblood,none
hp_50,17,2.1457672119140625e-05,5818,False,Mudblood,none
hp_50,18,3.904104232788086e-05,2674,False,Mudblood,none
hp_50,19,3.30805778503418e-05,3056,False,Mudblood,none
hp_50,20,2.3126602172851562e-05,4065,False,Mudblood,none
hp_50,21,8.547306060791016e-05,1037,False,Mudblood,none
hp_50,22,9.912252426147461e-05,936,False,Mudblood,none
hp_50,23,8.71419906616211e-05,1446,False,Mudblood,none
hp_50,24,5.960464477539063e-08,1424,False,Mudblood,none
hp_50,25,8.940696716308594e-07,4147,False,Mudblood,none
hp_50,26,7.748603820800781e-07,4161,False,Mudblood,none
hp_50,27,4.410743713378906e-06,2222,False,Mudblood,none
hp_50,28,1.0848045349121094e-05,1201,False,Mudblood,none
hp_50,29,3.635883331298828e-06,690,False,Mudblood,none
hp_50,30,2.8014183044433594e-06,182,False,Mudblood,none
hp_50,31,5.269050598144531e-05,21,False,Mudblood,none
hp_50,32,3.981590270996094e-05,92,False,Mudblood,none
hp_51,0,5.960464477539063e-08,31260,False,ferret,none
hp_51,1,4.5299530029296875e-06,18306,False,ferret,none
hp_51,2,8.344650268554688e-06,12705,False,ferret,none
hp_51,3,1.2218952178955078e-05,10848,False,ferret,none
hp_51,4,2.7418136596679688e-06,22054,False,ferret,none
hp_51,5,1.7881393432617188e-06,23863,False,ferret,none
hp_51,6,1.6093254089355469e-06,24640,False,ferret,none
hp_51,7,2.6226043701171875e-06,21022,False,ferret,none
hp_51,8,4.649162292480469e-06,17422,False,ferret,none
hp_51,9,4.172325134277344e-07,29764,False,ferret,none
hp_51,10,3.5762786865234375e-07,30090,False,ferret,none
hp_51,11,1.0132789611816406e-06,26913,False,ferret,none
hp_51,12,2.980232238769531e-07,30079,False,ferret,none
hp_51,13,2.8014183044433594e-06,20976,False,ferret,none
hp_51,14,5.364418029785156e-06,15675,False,ferret,none
hp_51,15,1.4901161193847656e-06,23770,False,ferret,none
hp_51,16,4.172325134277344e-07,29148,False,ferret,none
hp_51,17,3.5762786865234375e-07,27478,False,ferret,none
hp_51,18,1.1920928955078125e-07,30351,False,ferret,none
hp_51,19,5.960464477539063e-08,26743,False,ferret,none
hp_51,20,2.384185791015625e-07,21887,False,ferret,none
hp_51,21,5.960464477539062e-07,11765,False,ferret,none
hp_51,22,5.0067901611328125e-06,6685,False,ferret,none
hp_51,23,2.110004425048828e-05,2571,False,ferret,none
hp_51,24,5.310773849487305e-05,1439,False,ferret,none
hp_51,25,1.5795230865478516e-05,1797,False,ferret,none
hp_51,26,2.300739288330078e-05,743,False,ferret,none
hp_51,27,5.304813385009766e-06,1675,False,ferret,none
hp_51,28,3.516674041748047e-06,2123,False,ferret,none
hp_51,29,9.47713851928711e-06,1439,False,ferret,none
hp_51,30,4.887580871582031e-06,1054,False,ferret,none
hp_51,31,0.0,6858,False,ferret,none
hp_51,32,5.960464477539063e-08,9225,False,ferret,none
hp_52,0,8.624792098999023e-05,1541,False,Hermione,none
hp_52,1,1.3947486877441406e-05,8075,False,Hermione,none
hp_52,2,6.139278411865234e-05,2383,False,Hermione,none
hp_52,3,9.66191291809082e-05,1782,False,Hermione,none
hp_52,4,5.233287811279297e-05,3461,False,Hermione,none
hp_52,5,4.553794860839844e-05,4076,False,Hermione,none
hp_52,6,0.0002321004867553711,637,False,Hermione,none
hp_52,7,2.7298927307128906e-05,5954,False,Hermione,none
hp_52,8,9.655952453613281e-06,12578,False,Hermione,none
hp_52,9,2.205371856689453e-06,23709,False,Hermione,none
hp_52,10,4.172325134277344e-07,30221,False,Hermione,none
hp_52,11,7.748603820800781e-07,28298,False,Hermione,none
hp_52,12,7.152557373046875e-07,28499,False,Hermione,none
hp_52,13,3.5762786865234375e-07,30391,False,Hermione,none
hp_52,14,2.8014183044433594e-06,22520,False,Hermione,none
hp_52,15,1.6689300537109375e-06,25671,False,Hermione,none
hp_52,16,9.119510650634766e-06,12734,False,Hermione,none
hp_52,17,1.2218952178955078e-05,10408,False,Hermione,none
hp_52,18,2.574920654296875e-05,6178,False,Hermione,none
hp_52,19,2.5272369384765625e-05,6030,False,Hermione,none
hp_52,20,8.225440979003906e-06,12670,False,Hermione,none
hp_52,21,1.2516975402832031e-05,9324,False,Hermione,none
hp_52,22,3.933906555175781e-05,3645,False,Hermione,none
hp_52,23,2.2113323211669922e-05,6293,False,Hermione,none
hp_52,24,2.771615982055664e-05,5095,False,Hermione,none
hp_52,25,2.8908252716064453e-05,4417,False,Hermione,none
hp_52,26,2.855062484741211e-05,4376,False,Hermione,none
hp_52,27,2.5272369384765625e-05,5111,False,Hermione,none
hp_52,28,2.1159648895263672e-05,5576,False,Hermione,none
hp_52,29,3.141164779663086e-05,4082,False,Hermione,none
hp_52,30,2.205371856689453e-05,3578,False,Hermione,none
hp_52,31,4.172325134277344e-07,3025,False,Hermione,none
hp_52,32,1.0132789611816406e-06,1448,False,Hermione,none
hp_53,0,2.086162567138672e-06,18503,False,Quidditch,none
hp_53,1,1.8417835235595703e-05,6472,False,Quidditch,none
hp_53,2,2.2470951080322266e-05,6701,False,Quidditch,none
hp_53,3,2.1219253540039062e-05,7533,False,Quidditch,none
hp_53,4,3.74913215637207e-05,4693,False,Quidditch,none
hp_53,5,2.0384788513183594e-05,7695,False,Quidditch,none
hp_53,6,0.0002491474151611328,601,False,Quidditch,none
hp_53,7,0.0002391338348388672,669,False,Quidditch,none
hp_53,8,2.4437904357910156e-05,6789,False,Quidditch,none
hp_53,9,2.7239322662353516e-05,6491,False,Quidditch,none
hp_53,10,0.00010401010513305664,1776,False,Quidditch,none
hp_53,11,0.0001804828643798828,893,False,Quidditch,none
hp_53,12,0.0001556873321533203,1051,False,Quidditch,none
hp_53,13,7.724761962890625e-05,2419,False,Quidditch,none
hp_53,14,9.66191291809082e-05,1856,False,Quidditch,none
hp_53,15,1.2636184692382812e-05,7182,False,Quidditch,none
hp_53,16,2.294778823852539e-05,3234,False,Quidditch,none
hp_53,17,1.4662742614746094e-05,3900,False,Quidditch,none
hp_53,18,7.551908493041992e-05,1868,False,Quidditch,none
hp_53,19,8.940696716308594e-06,3538,False,Quidditch,none
hp_53,20,1.7523765563964844e-05,1552,False,Quidditch,none
hp_53,21,9.644031524658203e-05,504,False,Quidditch,none
hp_53,22,7.671117782592773e-05,683,False,Quidditch,none
hp_53,23,6.562471389770508e-05,972,False,Quidditch,none
hp_53,24,0.00011742115020751953,607,False,Quidditch,none
hp_53,25,5.3882598876953125e-05,577,False,Quidditch,none
hp_53,26,6.413459777832031e-05,838,False,Quidditch,none
hp_53,27,1.823902130126953e-05,621,False,Quidditch,none
hp_53,28,1.4781951904296875e-05,808,False,Quidditch,none
hp_53,29,2.5033950805664062e-06,564,False,Quidditch,none
hp_53,30,1.6033649444580078e-05,178,False,Quidditch,none
hp_53,31,1.4901161193847656e-06,100,False,Quidditch,none
hp_53,32,5.900859832763672e-06,234,False,Quidditch,none
hp_54,0,5.364418029785156e-07,26212,False,Ludo,none
hp_54,1,1.7344951629638672e-05,6002,False,Ludo,none
hp_54,2,8.106231689453125e-06,14126,False,Ludo,none
hp_54,3,1.0609626770019531e-05,12258,False,Ludo,none
hp_54,4,5.7220458984375e-06,16850,False,Ludo,none
hp_54,5,4.947185516357422e-06,17909,False,Ludo,none
hp_54,6,5.9604644775390625e-06,15772,False,Ludo,none
hp_54,7,4.774332046508789e-05,3603,False,Ludo,none
hp_54,8,1.0371208190917969e-05,11577,False,Ludo,none
hp_54,9,7.62939453125e-06,14673,False,Ludo,none
hp_54,10,2.777576446533203e-05,6323,False,Ludo,none
hp_54,11,2.2709369659423828e-05,7075,False,Ludo,none
hp_54,12,6.735324859619141e-06,14334,False,Ludo,none
hp_54,13,4.112720489501953e-06,18761,False,Ludo,none
hp_54,14,1.4901161193847656e-06,25314,False,Ludo,none
hp_54,15,2.682209014892578e-06,21842,False,Ludo,none
hp_54,16,1.430511474609375e-06,25673,False,Ludo,none
hp_54,17,1.7285346984863281e-06,24025,False,Ludo,none
hp_54,18,7.569789886474609e-06,11949,False,Ludo,none
hp_54,19,1.0132789611816406e-06,25387,False,Ludo,none
hp_54,20,4.76837158203125e-07,16280,False,Ludo,none
hp_54,21,1.1920928955078125e-07,15082,False,Ludo,none
hp_54,22,5.960464477539063e-08,18890,False,Ludo,none
hp_54,23,1.7881393432617188e-07,14412,False,Ludo,none
hp_54,24,0.0,381,False,Ludo,none
hp_54,25,0.0,378,False,Ludo,none
hp_54,26,0.0,386,False,Ludo,none
hp_54,27,0.0,486,False,Ludo,none
hp_54,28,4.172325134277344e-07,4526,False,Ludo,none
hp_54,29,1.0251998901367188e-05,1373,False,Ludo,none
hp_54,30,1.6748905181884766e-05,724,False,Ludo,none
hp_54,31,9.232759475708008e-05,37,False,Ludo,none
hp_54,32,1.4185905456542969e-05,218,False,Ludo,none
hp_55,0,1.0728836059570312e-06,22742,False,a struggling Golden Snitch,none
hp_55,1,0.00010353326797485352,735,False,a struggling Golden Snitch,none
hp_55,2,0.00024271011352539062,408,False,a struggling Golden Snitch,none
hp_55,3,8.678436279296875e-05,1959,False,a struggling Golden Snitch,none
hp_55,4,2.866983413696289e-05,5858,False,a struggling Golden Snitch,none
hp_55,5,3.349781036376953e-05,5165,False,a struggling Golden Snitch,none
hp_55,6,3.057718276977539e-05,5532,False,a struggling Golden Snitch,none
hp_55,7,0.00027942657470703125,542,False,a struggling Golden Snitch,none
hp_55,8,3.9696693420410156e-05,4591,False,a struggling Golden Snitch,none
hp_55,9,1.7881393432617188e-05,8514,False,a struggling Golden Snitch,none
hp_55,10,2.6524066925048828e-05,6509,False,a struggling Golden Snitch,none
hp_55,11,2.4616718292236328e-05,6704,False,a struggling Golden Snitch,none
hp_55,12,1.2934207916259766e-05,10657,False,a struggling Golden Snitch,none
hp_55,13,5.9604644775390625e-06,16282,False,a struggling Golden Snitch,none
hp_55,14,3.874301910400391e-06,18792,False,a struggling Golden Snitch,none
hp_55,15,7.033348083496094e-06,14329,False,a struggling Golden Snitch,none
hp_55,16,5.424022674560547e-06,16748,False,a struggling Golden Snitch,none
hp_55,17,2.562999725341797e-06,20110,False,a struggling Golden Snitch,none
hp_55,18,3.337860107421875e-06,18127,False,a struggling Golden Snitch,none
hp_55,19,7.331371307373047e-06,13190,False,a struggling Golden Snitch,none
hp_55,20,1.4126300811767578e-05,8293,False,a struggling Golden Snitch,none
hp_55,21,2.294778823852539e-05,5747,False,a struggling Golden Snitch,none
hp_55,22,6.16312026977539e-05,1891,False,a struggling Golden Snitch,none
hp_55,23,1.1920928955078125e-07,1519,False,a struggling Golden Snitch,none
hp_55,24,5.364418029785156e-07,2510,False,a struggling Golden Snitch,none
hp_55,25,7.152557373046875e-07,4549,False,a struggling Golden Snitch,none
hp_55,26,5.960464477539063e-08,3100,False,a struggling Golden Snitch,none
hp_55,27,6.556510925292969e-07,1385,False,a struggling Golden Snitch,none
hp_55,28,3.159046173095703e-06,586,False,a struggling Golden Snitch,none
hp_55,29,6.079673767089844e-06,393,False,a struggling Golden Snitch,none
hp_55,30,1.3887882232666016e-05,134,False,a struggling Golden Snitch,none
hp_55,31,0.0002739429473876953,17,False,a struggling Golden Snitch,none
hp_55,32,4.172325134277344e-07,927,False,a struggling Golden Snitch,none
hp_56,0,2.384185791015625e-06,17651,False,It makes you lucky!,none
hp_56,1,1.3172626495361328e-05,8220,False,It makes you lucky!,none
hp_56,2,5.602836608886719e-06,15858,False,It makes you lucky!,none
hp_56,3,1.5556812286376953e-05,9207,False,It makes you lucky!,none
hp_56,4,1.9848346710205078e-05,7846,False,It makes you lucky!,none
hp_56,5,4.392862319946289e-05,4149,False,It makes you lucky!,none
hp_56,6,6.74128532409668e-05,2658,False,It makes you lucky!,none
hp_56,7,0.0008902549743652344,106,False,It makes you lucky!,none
hp_56,8,0.0002810955047607422,478,False,It makes you lucky!,none
hp_56,9,5.942583084106445e-05,2989,False,It makes you lucky!,none
hp_56,10,7.301568984985352e-05,2383,False,It makes you lucky!,none
hp_56,11,3.993511199951172e-05,4298,False,It makes you lucky!,none
hp_56,12,3.916025161743164e-05,4238,False,It makes you lucky!,none
hp_56,13,3.165006637573242e-05,5244,False,It makes you lucky!,none
hp_56,14,5.137920379638672e-05,3225,False,It makes you lucky!,none
hp_56,15,5.555152893066406e-05,3146,False,It makes you lucky!,none
hp_56,16,4.589557647705078e-05,3917,False,It makes you lucky!,none
hp_56,17,0.00011295080184936523,1310,False,It makes you lucky!,none
hp_56,18,6.341934204101562e-05,2145,False,It makes you lucky!,none
hp_56,19,5.0008296966552734e-05,3031,False,It makes you lucky!,none
hp_56,20,1.6093254089355469e-06,3047,False,It makes you lucky!,none
hp_56,21,3.039836883544922e-06,3727,False,It makes you lucky!,none
hp_56,22,4.470348358154297e-06,2936,False,It makes you lucky!,none
hp_56,23,1.7285346984863281e-06,3259,False,It makes you lucky!,none
hp_56,24,5.960464477539063e-08,2062,False,It makes you lucky!,none
hp_56,25,5.960464477539063e-08,994,False,It makes you lucky!,none
hp_56,26,5.960464477539063e-08,3798,False,It makes you lucky!,none
hp_56,27,2.980232238769531e-07,1631,False,It makes you lucky!,none
hp_56,28,1.2516975402832031e-06,1227,False,It makes you lucky!,none
hp_56,29,1.4901161193847656e-06,742,False,It makes you lucky!,none
hp_56,30,7.331371307373047e-06,161,False,It makes you lucky!,none
hp_56,31,2.3245811462402344e-06,47,False,It makes you lucky!,none
hp_56,32,2.3245811462402344e-06,57,False,It makes you lucky!,none
hp_57,0,1.7881393432617188e-06,19586,False,"Number twelve, Grimmauld Place",none
hp_57,1,3.4689903259277344e-05,2519,False,"Number twelve, Grimmauld Place",none
hp_57,2,2.6226043701171875e-06,21531,False,"Number twelve, Grimmauld Place",none
hp_57,3,1.1920928955078125e-06,26658,False,"Number twelve, Grimmauld Place",none
hp_57,4,1.7881393432617188e-06,24400,False,"Number twelve, Grimmauld Place",none
hp_57,5,2.1457672119140625e-06,23162,False,"Number twelve, Grimmauld Place",none
hp_57,6,1.3113021850585938e-06,25846,False,"Number twelve, Grimmauld Place",none
hp_57,7,2.0265579223632812e-06,22605,False,"Number twelve, Grimmauld Place",none
hp_57,8,2.9206275939941406e-06,21367,False,"Number twelve, Grimmauld Place",none
hp_57,9,3.7550926208496094e-06,19876,False,"Number twelve, Grimmauld Place",none
hp_57,10,3.4570693969726562e-06,20456,False,"Number twelve, Grimmauld Place",none
hp_57,11,4.649162292480469e-06,17200,False,"Number twelve, Grimmauld Place",none
hp_57,12,9.5367431640625e-06,10906,False,"Number twelve, Grimmauld Place",none
hp_57,13,8.702278137207031e-06,12966,False,"Number twelve, Grimmauld Place",none
hp_57,14,1.52587890625e-05,9530,False,"Number twelve, Grimmauld Place",none
hp_57,15,9.417533874511719e-06,12350,False,"Number twelve, Grimmauld Place",none
hp_57,16,3.874301910400391e-06,19890,False,"Number twelve, Grimmauld Place",none
hp_57,17,4.76837158203125e-06,15712,False,"Number twelve, Grimmauld Place",none
hp_57,18,2.2649765014648438e-05,5817,False,"Number twelve, Grimmauld Place",none
hp_57,19,1.150369644165039e-05,7136,False,"Number twelve, Grimmauld Place",none
hp_57,20,9.417533874511719e-06,6446,False,"Number twelve, Grimmauld Place",none
hp_57,21,2.205371856689453e-05,3272,False,"Number twelve, Grimmauld Place",none
hp_57,22,3.916025161743164e-05,2206,False,"Number twelve, Grimmauld Place",none
hp_57,23,5.418062210083008e-05,2035,False,"Number twelve, Grimmauld Place",none
hp_57,24,5.08427619934082e-05,2325,False,"Number twelve, Grimmauld Place",none
hp_57,25,4.458427429199219e-05,2713,False,"Number twelve, Grimmauld Place",none
hp_57,26,3.2186508178710938e-06,1790,False,"Number twelve, Grimmauld Place",none
hp_57,27,8.881092071533203e-06,1259,False,"Number twelve, Grimmauld Place",none
hp_57,28,1.5676021575927734e-05,1304,False,"Number twelve, Grimmauld Place",none
hp_57,29,1.7583370208740234e-05,1038,False,"Number twelve, Grimmauld Place",none
hp_57,30,1.3589859008789062e-05,880,False,"Number twelve, Grimmauld Place",none
hp_57,31,1.3709068298339844e-06,738,False,"Number twelve, Grimmauld Place",none
hp_57,32,2.8014183044433594e-06,1548,False,"Number twelve, Grimmauld Place",none
hp_58,0,1.0728836059570312e-06,22742,False,a large and beautiful unicorn,none
hp_58,1,9.000301361083984e-05,792,False,a large and beautiful unicorn,none
hp_58,2,0.00018095970153808594,579,False,a large and beautiful unicorn,none
hp_58,3,7.170438766479492e-05,2363,False,a large and beautiful unicorn,none
hp_58,4,2.6226043701171875e-05,6030,False,a large and beautiful unicorn,none
hp_58,5,6.139278411865234e-05,2968,False,a large and beautiful unicorn,none
hp_58,6,6.0677528381347656e-05,2811,False,a large and beautiful unicorn,none
hp_58,7,0.0005335807800292969,246,False,a large and beautiful unicorn,none
hp_58,8,0.00012958049774169922,1356,False,a large and beautiful unicorn,none
hp_58,9,6.192922592163086e-05,2767,False,a large and beautiful unicorn,none
hp_58,10,3.0100345611572266e-05,5610,False,a large and beautiful unicorn,none
hp_58,11,1.8835067749023438e-05,7814,False,a large and beautiful unicorn,none
hp_58,12,2.4616718292236328e-05,6510,False,a large and beautiful unicorn,none
hp_58,13,3.5762786865234375e-06,19537,False,a large and beautiful unicorn,none
hp_58,14,4.0531158447265625e-06,18429,False,a large and beautiful unicorn,none
hp_58,15,1.430511474609375e-06,24884,False,a large and beautiful unicorn,none
hp_58,16,5.364418029785156e-07,28726,False,a large and beautiful unicorn,none
hp_58,17,5.364418029785156e-07,26980,False,a large and beautiful unicorn,none
hp_58,18,4.172325134277344e-07,26382,False,a large and beautiful unicorn,none
hp_58,19,1.1920928955078125e-07,26477,False,a large and beautiful unicorn,none
hp_58,20,5.364418029785156e-07,25931,False,a large and beautiful unicorn,none
hp_58,21,7.748603820800781e-07,25262,False,a large and beautiful unicorn,none
hp_58,22,1.3709068298339844e-06,23498,False,a large and beautiful unicorn,none
hp_58,23,3.2186508178710938e-06,19532,False,a large and beautiful unicorn,none
hp_58,24,4.172325134277344e-06,18557,False,a large and beautiful unicorn,none
hp_58,25,3.337860107421875e-06,19231,False,a large and beautiful unicorn,none
hp_58,26,5.185604095458984e-06,15071,False,a large and beautiful unicorn,none
hp_58,27,3.5762786865234375e-07,8678,False,a large and beautiful unicorn,none
hp_58,28,1.0728836059570312e-06,5716,False,a large and beautiful unicorn,none
hp_58,29,4.76837158203125e-06,4032,False,a large and beautiful unicorn,none
hp_58,30,1.3470649719238281e-05,1802,False,a large and beautiful unicorn,none
hp_58,31,4.488229751586914e-05,53,False,a large and beautiful unicorn,none
hp_58,32,2.384185791015625e-07,1645,False,a large and beautiful unicorn,none
hp_59,0,1.7881393432617188e-07,29633,False,"'Number twelve, Grimmauld Place!'",none
hp_59,1,5.662441253662109e-06,15116,False,"'Number twelve, Grimmauld Place!'",none
hp_59,2,8.225440979003906e-06,13437,False,"'Number twelve, Grimmauld Place!'",none
hp_59,3,1.5974044799804688e-05,9206,False,"'Number twelve, Grimmauld Place!'",none
hp_59,4,7.212162017822266e-06,15308,False,"'Number twelve, Grimmauld Place!'",none
hp_59,5,1.2814998626708984e-05,10798,False,"'Number twelve, Grimmauld Place!'",none
hp_59,6,2.372264862060547e-05,6922,False,"'Number twelve, Grimmauld Place!'",none
hp_59,7,6.16312026977539e-05,2979,False,"'Number twelve, Grimmauld Place!'",none
hp_59,8,3.4570693969726562e-06,20538,False,"'Number twelve, Grimmauld Place!'",none
hp_59,9,3.3974647521972656e-06,20632,False,"'Number twelve, Grimmauld Place!'",none
hp_59,10,2.1457672119140625e-06,23413,False,"'Number twelve, Grimmauld Place!'",none
hp_59,11,8.940696716308594e-07,27536,False,"'Number twelve, Grimmauld Place!'",none
hp_59,12,5.960464477539062e-07,28697,False,"'Number twelve, Grimmauld Place!'",none
hp_59,13,7.748603820800781e-07,27950,False,"'Number twelve, Grimmauld Place!'",none
hp_59,14,6.556510925292969e-07,28581,False,"'Number twelve, Grimmauld Place!'",none
hp_59,15,1.1920928955078125e-06,25447,False,"'Number twelve, Grimmauld Place!'",none
hp_59,16,1.6689300537109375e-06,23632,False,"'Number twelve, Grimmauld Place!'",none
hp_59,17,7.152557373046875e-07,26284,False,"'Number twelve, Grimmauld Place!'",none
hp_59,18,1.3113021850585938e-06,23148,False,"'Number twelve, Grimmauld Place!'",none
hp_59,19,4.172325134277344e-07,28266,False,"'Number twelve, Grimmauld Place!'",none
hp_59,20,1.3709068298339844e-06,23459,False,"'Number twelve, Grimmauld Place!'",none
hp_59,21,2.86102294921875e-06,17229,False,"'Number twelve, Grimmauld Place!'",none
hp_59,22,2.7418136596679688e-06,17888,False,"'Number twelve, Grimmauld Place!'",none
hp_59,23,3.2782554626464844e-06,18754,False,"'Number twelve, Grimmauld Place!'",none
hp_59,24,7.569789886474609e-06,12177,False,"'Number twelve, Grimmauld Place!'",none
hp_59,25,3.4570693969726562e-06,17723,False,"'Number twelve, Grimmauld Place!'",none
hp_59,26,0.0,11446,False,"'Number twelve, Grimmauld Place!'",none
hp_59,27,1.1920928955078125e-07,5378,False,"'Number twelve, Grimmauld Place!'",none
hp_59,28,3.5762786865234375e-07,6472,False,"'Number twelve, Grimmauld Place!'",none
hp_59,29,2.6226043701171875e-06,1753,False,"'Number twelve, Grimmauld Place!'",none
